id,name,address,lat,lng,price,site_url,ev_type,charger_count,output,max_current,category,charging_fee,parking_fee,contact,reservation,manufacturer,auth,notes,image_url,affiliate_url,lat_lng,source
2586,ぽかぽか御経塚の湯,石川県野々市市御経塚4-38,36.548999,136.6009648,,https://www.poca-sentou.com/okyouzukanoyu,普通,1台,6kW,30A,ポール型ケーブル付き,有料,無料,必要,不可,ZEROVA,,"【利用案内】ご利用の際は事前連絡ください
【注意】最大出力(参考値)は対応車での充電時のみ対応 / ",,,"36.5489989999999,136.6009648",https://ev.gogo.gs/detail/24xctux8
2587,東花ホテル,栃木県宇都宮市簗瀬町1762,36.5495211,139.8889738,"4,691円〜（消費税込5,160円〜）",https://www.toka-hotel.net/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=7184,https://travel.rakuten.co.jp/HOTEL/7184/7184.html,"36.5495211,139.8889738",https://ev.gogo.gs/detail/26ayovl3
2588,スノーピーク鹿沼キャンプフィールド&スパ (水源地域振興拠点施設)  /  鹿沼市･(株)スノーピーク,栃木県鹿沼市上南摩町1901,36.5498508,139.6554124,,https://www.snowpeak.co.jp/locations/kanuma/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"36.5498508,139.6554124",https://ev.gogo.gs/detail/278njzot
2589,山の宿木まま,長野県須坂市大字仁礼3153-729,36.5514496,138.3509291,,https://kimama.minenohara.jp/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"36.5514496,138.3509291",https://ev.gogo.gs/detail/269fpr9n
2590,黒部サンバレーホテル,長野県大町市平2884-7,36.5522016,137.7660875,"6,364円〜（消費税込7,000円〜）",http://www.kurobe-sunvalley.com/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【設置位置】施設裏側
【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=176543,https://travel.rakuten.co.jp/HOTEL/176543/176543.html,"36.5522016,137.7660875",https://ev.gogo.gs/detail/269fu5wc
2591,ホテル ルートイン日立多賀  /  ルートインジャパン(株),茨城県日立市多賀町2-15-11,36.55574,140.6299568,"5,091円〜（消費税込5,600円〜）",https://www.route-inn.co.jp/hotel_list/ibaraki/index_hotel_id_74/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,必要,不可,ENECHANGE,"EV充電エネチェンジ
日産ZESP3
三菱自動車 電動車両サポート
JTB おでかけCard レギュラー
JTB おでかけCard プレミア
トヨタ PHV充電サポート
eMP 急速・普通併用
eMP 普通充電器用
BMW Charging 急速・普通併用
BMW Charging 普通充電器用
ENEOS Charge Plus
TOYOTA Wallet

EV 充電認証カード料金表","【設置位置】施設裏側 道路寄り / 【利用案内】宿泊者優先・ご宿泊のお客様はホテル公式サイトで詳細確認下さい・設備施錠のため利用時はフロントまでお申し付け下さい
【充電料金】10分/55円 (6kW相当適応時) / 10分/27.5円 (3kW相当適応時)
【注意】最大出力(参考値)は対応車での充電時のみ対応            eMP提携充電器※ 注意：充電カードにより都度料金に違いがあります。事前にご確認下さい。",https://img.travel.rakuten.co.jp/image/imgr_90?no=18139,https://travel.rakuten.co.jp/HOTEL/18139/18139.html,"36.55574,140.6299568",https://ev.gogo.gs/detail/25pohae7
2592,DOGコテージJAMSWAN!,長野県須坂市峰の原高原グリーンダボスペンションヴィレッジ,36.5564973,138.3519764,"15,910円〜（消費税込17,500円〜）",https://www.y2jam.com/jamswan/?gclid=EAIaIQobChMIwsXijbeugwMVPM8WBR1OvwdbEAAYASAAEgKFjPD_BwE,普通,1台,3kW,15A,コンセントのみ,有料,無料,不要,不可,Terra Charge,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応) / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが緑色に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=128498,https://travel.rakuten.co.jp/HOTEL/128498/128498.html,"36.5564973,138.3519764",https://ev.gogo.gs/detail/269fqft0
2593,奥山ペンション,長野県須坂市仁礼峰の原3153-596,36.5564973,138.3519764,,https://okupen.jimdofree.com/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,不要,不可,日東工業,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",,,"36.5564973,138.3519764",https://ev.gogo.gs/detail/261q2e87
2594,アパホテル宇都宮駅前 (別棟駐車場内),栃木県宇都宮市東宿郷2-4-4,36.5581232,139.9017021,"3,410円〜（消費税込3,750円〜）",https://www.apahotel.com/hotel/syutoken/tochigi/utsunomiya-ekimae/,普通,5台,3.2kW,16A,ポール型ケーブル付き,有料,有料,必要,不可,Panasonic,,"【設置位置】別棟駐車場 (ホテル斜め向かい 1階3基 2階南北に1基ずつ)
【利用案内】フロントにて申込み下さい・先着順予約不可・一般利用:8時半~17時半
【駐車料金】1泊/1,000円 / 【充電料金】宿泊利用:1泊/300円 / 一般利用の場合は駐車料込み:600円",https://img.travel.rakuten.co.jp/image/imgr_90?no=30679,https://travel.rakuten.co.jp/HOTEL/30679/30679.html,"36.5581232,139.9017021",https://ev.gogo.gs/detail/23l8x9ut
2595,ホテルマイステイズ宇都宮  /  アイコニア･ホスピタリティ(株),栃木県宇都宮市東宿郷2-4-1,36.5581309,139.9012379,"2,364円〜（消費税込2,600円〜）",https://www.mystays.com/hotel-mystays-utsunomiya-tochigi/,普通,1台,6kW,30A,ポール型ケーブル付き,有料,有料,不要,不可,日東工業,Terra Charge,"【利用案内】スマートフォン用アプリ「Terra Charge」またはQRコード決済対応 (※一部施設ではQR決済非対応)
【駐車料金】1泊/1,100円
【注意】最大出力(参考値)は対応車での充電時のみ対応 / 【充電料金】Terra Chargeアプリよりご確認ください (PayPay･d払い･auPAY･Apple Pay･イオンペイ等対応)
充電器ランプが「利用可」に点灯していることを確認の上ご利用ください",https://img.travel.rakuten.co.jp/image/imgr_90?no=67045,https://travel.rakuten.co.jp/HOTEL/67045/67045.html,"36.5581309,139.9012379",https://ev.gogo.gs/detail/269fwaqs
2596,リバーリトリート 雅樂倶 (がらく)  /  (株)アイザック,富山県富山市春日56-2,36.5604509,137.2043341,"25,910円〜（消費税込28,500円〜）",https://www.garaku.co.jp/,テスラ/普通,1台 / 2台,3kW / 6kW,15A,コンセントのみ / スーパーチャージャー以外,条件付無料,無料,必要,不明,Panasonic / テスラモーターズ,,"【利用案内】フロントにて申込み下さい / 【充電料金】施設利用者は無料 / 【充電料金】施設利用者は無料
【充電設備】テスラウォールコネクター 2台",https://img.travel.rakuten.co.jp/image/imgr_90?no=17655,https://travel.rakuten.co.jp/HOTEL/17655/17655.html,"36.5604509,137.2043341",https://ev.gogo.gs/detail/1w8goj9n
2597,ラグナヴェール金沢 専用駐車場  /  (株)エスクリ,石川県金沢市兼六町2-5,36.5645758,136.6628499,,https://kanazawa.lagunaveil.com/,普通,1台,3.2kW,16A,ポール型ケーブル付き,無料,条件付無料,不要,不可,豊田自動織機,,【駐車料金】施設利用の場合は料金サービスあり /,,,"36.5645758,136.6628499",https://ev.gogo.gs/detail/22mo8fq9
2598,ホテル ルートイン宇都宮ゆいの杜 -ライトラインゆいの杜西-  /  ルートインジャパン(株),栃木県宇都宮市ゆいの杜1-2-88,36.5677486,139.984534,"6,273円〜（消費税込6,900円〜）",https://www.route-inn.co.jp/hotel_list/tochigi/index_hotel_id_659/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,無料,必要,不可,ENECHANGE,"EV充電エネチェンジ
日産ZESP3
三菱自動車 電動車両サポート
JTB おでかけCard レギュラー
JTB おでかけCard プレミア
トヨタ PHV充電サポート
eMP 急速・普通併用
eMP 普通充電器用
BMW Charging 急速・普通併用
BMW Charging 普通充電器用
ENEOS Charge Plus
TOYOTA Wallet

EV 充電認証カード料金表"," / 【利用案内】宿泊者優先・ご宿泊のお客様はホテル公式サイトで詳細確認下さい・設備施錠のため利用時はフロントまでお申し付け下さい
エネチェンジアプリでの充電料金
（1）都度支払い
10分/55円 (6kW相当適応時) / 10分/27.5円 (3kW相当適応時)
（2）「エネチェンジパスポート」での定額支払い
月額（30日間）2,980円（税込）、7時から16時までの時間帯は制限なく利用可能
【注意】最大出力(参考値)は対応車での充電時のみ対応            eMP提携充電器※ 注意：充電カードにより都度料金に違いがあります。事前にご確認下さい。",https://img.travel.rakuten.co.jp/image/imgr_90?no=166137,https://travel.rakuten.co.jp/HOTEL/166137/166137.html,"36.5677486,139.984534",https://ev.gogo.gs/detail/27lyax6i
2599,金沢白鳥路 ホテル山楽,石川県金沢市丸の内6-3,36.5678982,136.6620391,"5,455円〜（消費税込6,000円〜）",https://sanraku.kenhotels.com/hakuchoro/,普通,2台,6kW,30A,ポール型ケーブル付き,有料,有料,不要,不可,ENECHANGE,"EV充電エネチェンジ
日産ZESP3
三菱自動車 電動車両サポート
JTB おでかけCard レギュラー
JTB おでかけCard プレミア
トヨタ PHV充電サポート
eMP 急速・普通併用
eMP 普通充電器用
BMW Charging 急速・普通併用
BMW Charging 普通充電器用
ENEOS Charge Plus
TOYOTA Wallet

EV 充電認証カード料金表","【設置位置】施設下 屋内駐車増
【駐車料金】1泊/1,000円・フロントでお支払いください
【注意】最大出力(参考値)は対応車での充電時のみ対応 / エネチェンジアプリでの充電料金
      （1）都度支払い
      10分/55円 (6kW相当適応時) / 10分/27.5円 (3kW相当適応時)
      （2）「エネチェンジパスポート」での定額支払い
      月額（30日間）2,980円（税込）、7時から16時までの時間帯は制限なく利用可能            eMP提携充電器※ 注意：充電カードにより都度料金に違いがあります。事前にご確認下さい。",https://img.travel.rakuten.co.jp/image/imgr_90?no=9004,https://travel.rakuten.co.jp/HOTEL/9004/9004.html,"36.5678981999999,136.6620391",https://ev.gogo.gs/detail/268uypgm
2600,黄金の湯 松代荘,長野県長野市松代町東条3541,36.5683881,138.2111428,"11,655円〜（消費税込12,820円〜）",https://www.matusirosou.com/,普通,2台,3.2kW,16A,ポール型ケーブル付き,有料,無料,不要,不可,豊田自動織機,"日産ZESP3
三菱自動車 電動車両サポート
JTB おでかけCard レギュラー
JTB おでかけCard プレミア
トヨタ PHV充電サポート
eMP 急速・普通併用
eMP 普通充電器用
BMW Charging 急速・普通併用
BMW Charging 普通充電器用

EV 充電認証カード料金表",/ eMP提携充電器※ 注意：充電カードにより都度料金に違いがあります。事前にご確認下さい。,https://img.travel.rakuten.co.jp/image/imgr_90?no=167025,https://travel.rakuten.co.jp/HOTEL/167025/167025.html,"36.5683881,138.2111428",https://ev.gogo.gs/detail/25xspodm
